time(ps)	counts
3670000	1303
3672000	1319
3674000	1310
3676000	1309
3678000	1375
3680000	1309
3682000	1343
3684000	1295
3686000	1331
3688000	1297
3690000	1270
3692000	1273
3694000	1283
3696000	1325
3698000	1279
3700000	1277
3702000	1316
3704000	1313
3706000	1319
3708000	1297
3710000	1304
3712000	1254
3714000	1326
3716000	1288
3718000	1261
3720000	1306
3722000	1333
3724000	1244
3726000	1270
3728000	1295
3730000	1258
3732000	1332
3734000	1282
3736000	1272
3738000	1310
3740000	1312
3742000	1279
3744000	1292
3746000	1354
3748000	1303
3750000	1263
3752000	1272
3754000	1313
3756000	1269
3758000	1347
3760000	1292
3762000	1323
3764000	1325
3766000	1269
3768000	1283
3770000	1245
3772000	1293
3774000	1364
3776000	1244
3778000	1328
3780000	1276
3782000	1278
3784000	1375
3786000	1264
3788000	1331
3790000	1301
3792000	1253
3794000	1280
3796000	1248
3798000	1278
3800000	1232
3802000	1316
3804000	1273
3806000	1282
3808000	1298
3810000	1320
3812000	1291
3814000	1315
3816000	1366
3818000	1269
3820000	1285
3822000	1320
3824000	1260
3826000	1258
3828000	1296
3830000	1302
3832000	1256
3834000	1355
3836000	1312
3838000	1322
3840000	1299
3842000	1225
3844000	1278
3846000	1246
3848000	1323
3850000	1303
3852000	1311
3854000	1338
3856000	1407
3858000	1277
3860000	1290
3862000	1285
3864000	1254
3866000	1321
3868000	1286
3870000	1318
3872000	1345
3874000	1295
3876000	1315
3878000	1356
3880000	1234
3882000	1273
3884000	1213
3886000	1264
3888000	1337
3890000	1316
3892000	1343
3894000	1423
3896000	1329
3898000	1370
3900000	1415
3902000	1285
3904000	1349
3906000	1323
3908000	1334
3910000	1316
3912000	1317
3914000	1282
3916000	1365
3918000	1299
3920000	1273
3922000	1305
3924000	1301
3926000	1346
3928000	1334
3930000	1300
3932000	1350
3934000	1356
3936000	1346
3938000	1308
3940000	1267
3942000	1278
3944000	1324
3946000	1328
3948000	1321
3950000	1224
3952000	1297
3954000	1342
3956000	1343
3958000	1299
3960000	1288
3962000	1343
3964000	1272
3966000	1241
3968000	1316
3970000	1358
3972000	1327
3974000	1334
3976000	1350
3978000	1363
3980000	1301
3982000	1277
3984000	1266
3986000	1294
3988000	1353
3990000	1289
3992000	1276
3994000	1281
3996000	1359
3998000	1305
4000000	1279
4002000	1315
4004000	1285
4006000	1349
4008000	1341
4010000	1305
4012000	1308
4014000	1266
4016000	1264
4018000	1294
4020000	1344
4022000	1380
4024000	1282
4026000	1292
4028000	1271
4030000	1258
4032000	1316
4034000	1318
4036000	1333
4038000	1250
4040000	1294
4042000	1280
4044000	1271
4046000	1310
4048000	1330
4050000	1250
4052000	1232
4054000	1281
4056000	1305
4058000	1227
4060000	1226
4062000	1356
4064000	1300
4066000	1322
4068000	1289
4070000	1287
4072000	1275
4074000	1266
4076000	1264
4078000	1235
4080000	1288
4082000	1320
4084000	1297
4086000	1329
4088000	1259
4090000	1281
4092000	1247
4094000	1296
4096000	1263
4098000	1265
4100000	1314
4102000	1275
4104000	1298
4106000	1329
4108000	1333
4110000	1319
4112000	1290
4114000	1333
4116000	1334
4118000	1278
4120000	1327
4122000	1221
4124000	1287
